label,name
Location Name,UnityPoint Clinic Pediatrics - Sunnybrook
Location Name,UnityPoint Clinic Pediatrics - Walnut Creek
Location Name,UnityPoint Clinic Pediatrics - Waukee
Location Name,UnityPoint Clinic Physical Medicine and Rehabilitation
Location Name,UnityPoint Clinic Rehabilitation Services - Sunnybrook
Location Name,UnityPoint Clinic Rheumatology - Prairie Parkway
Location Name,UnityPoint Clinic Sports Medicine - United Medical Park
Location Name,UnityPoint Clinic Surgery - Rock Island
Location Name,UnityPoint Clinic Urgent Care - Ankeny Medical Park
Location Name,UnityPoint Clinic Urgent Care - Ingersoll
Location Name,UnityPoint Clinic Urgent Care - Lakeview
Location Name,UnityPoint Clinic Urgent Care - Marion
Location Name,UnityPoint Clinic Urgent Care - Southeast
Location Name,UnityPoint Clinic Urgent Care - Southglen
Location Name,UnityPoint Clinic Urgent Care - Urbandale
Location Name,UnityPoint Clinic Urgent Care - Westside
Location Name,UnityPoint Clinic Urology - Fort Dodge
Location Name,UnityPoint Clinic Weight Loss - West Des Moines
Location Name,UnityPoint Health - AbbeHealth Services Chatham Oaks Residential Care Facility - Iowa City
Location Name,UnityPoint Health - AbbeHealth Services Milestones Adult Day Health Center - Marion
Location Name,UnityPoint Health - Allen Hospital
Location Name,UnityPoint Health - Blank Children's Adolescent Medicine
Location Name,UnityPoint Health - Blank Children's Foster Care Clinic
Location Name,UnityPoint Health - Blank Children's Pediatric Therapy - Altoona
Location Name,UnityPoint Health - Blank Children's Psychology
Location Name,UnityPoint Health - Blank Children's Surgery
Location Name,UnityPoint Health - Des Moines Cardiac and Pulmonary Rehabilitation - Iowa Lutheran Hospital
Location Name,UnityPoint Health - Des Moines Cardiology - Methodist Plaza
Location Name,UnityPoint Health - Des Moines Cardiology - Penn Avenue
Location Name,UnityPoint Health - Des Moines Outpatient Nutrition Centers - Iowa Lutheran Hospital
Location Name,UnityPoint Health - Des Moines Wound Healing Center - Methodist Plaza
Location Name,UnityPoint Health - Eyerly Ball
Location Name,UnityPoint Health - Eyerly Ball - Indianola
Location Name,UnityPoint Health - Finley Occupational Health
Location Name,UnityPoint Health - Grinnell
Location Name,UnityPoint Health - Grinnell Behavioral Health Clinic
Location Name,UnityPoint Health - Grinnell ENT Clinic
Location Name,UnityPoint Health - Grinnell General Surgery and Weight Loss Surgery Clinic
Location Name,UnityPoint Health - Grinnell Multi-Specialty Clinic
Location Name,UnityPoint Health - Grinnell Pain Clinic
Location Name,UnityPoint Health - Grinnell Regional Medical Center Emergency Department
Location Name,UnityPoint Health - Grinnell Walk-In Clinic
Location Name,UnityPoint Health - Iowa Lutheran Hospital
Location Name,UnityPoint Health - Iowa Lutheran Hospital Emergency Department
Location Name,UnityPoint Health - Iowa Methodist Medical Center - Emergency Department
Location Name,UnityPoint Health - John Stoddard Cancer Center - Radiation Oncology and Brachytherapy Center
Location Name,UnityPoint Health - Meriter - Fitchburg Clinic
Location Name,UnityPoint Health - Meriter - Monona Clinic
Location Name,UnityPoint Health - Meriter - Outpatient Pharmacy
Location Name,UnityPoint Health - Meriter - Wellness Center
Location Name,UnityPoint Health - Pathology Laboratory - Downtown
Location Name,UnityPoint Health - St. Luke's Breast and Bone Health - Marion
Location Name,UnityPoint Health - St. Luke's Cardiology Services and Cardiovascular Associates (Pierce Street)
Location Name,UnityPoint Health - St. Luke's Center for Women's and Children's Health
Location Name,UnityPoint Health - St. Luke's Chemical Dependency
Location Name,UnityPoint Health - St. Luke's Dental Health Center
Location Name,UnityPoint Health - St. Luke's Drug and Alcohol Testing
Location Name,UnityPoint Health - St. Luke's Heart Care Clinic
Location Name,UnityPoint Health - St. Luke's Imaging and Breast Screening Services
Location Name,UnityPoint Health - St. Luke's Living Center West
Location Name,UnityPoint Health - St. Luke's Sunnybrook Medical Plaza
Location Name,UnityPoint Health - St. Luke's Therapy Plus - Downtown
Location Name,UnityPoint Health - St. Luke's Therapy Plus - Marion
Location Name,UnityPoint Health - St. Luke's Vascular Surgery
Location Name,UnityPoint Health - St. Luke's Wound & Hyperbaric Center
Location Name,UnityPoint Health - Trinity Family Planning
Location Name,UnityPoint Health - Trinity Imaging - Bettendorf
Location Name,UnityPoint Health - Trinity Moline Emergency Department
Location Name,UnityPoint Health - Trinity Muscatine - Emergency Department
Location Name,UnityPoint Health - Trinity Pain Management - Bettendorf
Location Name,UnityPoint Health - Trinity Pain Management Center
Location Name,UnityPoint Health - Trinity Regional Medical Center
Location Name,UnityPoint Health - Trinity Rock Island
Location Name,UnityPoint Health - Trinity Sleep Center - Moline
Location Name,UnityPoint Health - Vitacare Physical Therapy
Location Name,UnityPoint Health Allen Hospital - Center for Sleep
Location Name,UnityPoint Health at Work - Lakeview - Occupational Medicine
Location Name,UnityPoint Health at Work - Moline - Occupational-Environmental Medicine
Location Name,UnityPoint Health at Work - Muscatine - Occupational Medicine
Location Name,UnityPoint Health at Work - Waterloo Region - Occupational Medicine
Location Name,UnityPoint Health Family Medicine - Marshalltown
Location Name,UnityPoint Health Family Medicine - Tama/Toledo
Location Name,UnityPoint Health Marshalltown - Wound Healing Center
Location Name,UnityPoint Health PACE Senior Care - Bettendorf
Location Name,UnityPoint Health PACE Senior Care - Siouxland
Location Name,UnityPoint Health Pediatric Therapy Center
Location Name,UnityPoint Health Physical Therapy - Ankeny Medical Park
Location Name,UnityPoint Health Physical Therapy - Merle Hay
Location Name,UnityPoint Health Physical Therapy - Trail Point
Location Name,UnityPoint Health St. Luke's Hospital Witwer Children's Therapy - Hiawatha
Location Name,UnityPoint Health Work Well Solutions - Occupational Medicine Clinic
Location Name,UnityPoint Hospice - Grinnell
Location Name,UnityPoint Hospice - Waterloo
Location Name,University Health Behavioral Health Crossroads Counseling
Location Name,University Health Behavioral Health The Center for Recovery and Wellness
Location Name,University Health Community Care Linwood
Location Name,University Health Community Care Raytown
Location Name,"University Health Diabetes, Endocrinology & Nephrology Center"
Location Name,University Health Digestive Disease Center Lakewood
Location Name,University Health Lakewood Cardiology Clinic
Location Name,University Health Lakewood Family Medicine Annex
Location Name,University Health Lakewood Pediatric Clinic
Location Name,University Health LGBTQ Specialty Clinic
Location Name,University Health Neurosurgery Clinic
Location Name,University Health Orthopaedics
Location Name,University Health Pain Management
Location Name,University Health Plastic & Reconstructive Surgery & Surgery Center
Location Name,University Health Primary Care Center for Family Health
Location Name,University Health Primary Care Internal Medicine
Location Name,University Health Rheumatology
Location Name,University Health Truman Medical Center
Location Name,University Health Vascular Clinic
Location Name,University Health Women's Care Center for High-Risk Pregnancy & OB/GYN Specialty Care
Location Name,University Medical Associates
Location Name,University of Illinois at Chicago
Location Name,University of Illinois College of Medicine - Dept. of OB/GYN
Location Name,University of Illinois Medical Center at Chicago
Location Name,University of Michigan Health - West - Wyoming
Location Name,University of Michigan Health - West (Radiology) - Wyoming
Location Name,University of Michigan Health-West | Grandville Health Center
Location Name,University of Michigan Health-West | Hudsonville Health Center
Location Name,University of Michigan Health-West GVSU Campus Health Center
Location Name,University of Michigan Health-West Heart & Vascular
Location Name,University of South Florida
Location Name,University Physicians JABA
Location Name,University Physicians Orange
Location Name,Uplift Health MD
Location Name,UPMC Hillman Cancer Center
Location Name,UPMC Lemieux Sports Complex
Location Name,UPMC Magee-Womens Hospital
Location Name,UPMC Magee-Womens Hospital - Midlife Health Center
Location Name,UPMC Magee-Womens Specialty Services
Location Name,UPMC Outpatient Center - UPMC Urgent Care Hershey
Location Name,UPMC Outpatient Center Natrona Heights
Location Name,UPMC Primary and Specialty Care
Location Name,UPMC Urgent Care Wexford
Location Name,Upper Valley Family Medicine at UVMC Outpatient Care Center North
Location Name,Upper Valley Medical Center
Location Name,Upper Valley Medical Center Emergency and Level III Trauma Center
Location Name,Upper Valley Medical Center Sleep Disorders Center
Location Name,Upper Valley Outpatient Behavioral Health
Location Name,Upper Valley Rheumatology
Location Name,Urgent Care Wilshire - Santa Monica Family Physicians
Location Name,"Urgent Care, Creekwood Family Care"
Location Name,Urologic Consultants PC - Allegan
Location Name,Urologic Consultants PC - Big Rapids
Location Name,Urologic Consultants PC - Ionia
Location Name,Urologic Consultants PC - Lake Drive
Location Name,Urologic Consultants PC - Michigan Street
Location Name,Urologic Consultants PC - South Haven
Location Name,Urologic Surgical Oncology Mission Bay
Location Name,Urological Institute - 700 S St George
Location Name,Urology Associates PC - Grand Rapids
Location Name,Urology Associates PC - Greenville
Location Name,Urology at Redwood Shores
Location Name,Urology Mission Bay
Location Name,US Acute Care Solutions
Location Name,USF Acute Care Surgery
Location Name,USF Allergy and Immunology Division
Location Name,USF Center for Swallowing Disorders
Location Name,USF Department of Dermatology & Cutaneous Surgery
Location Name,USF Department of Emergency Medicine
Location Name,USF Department of Hospital Medicine
Location Name,USF Department of Internal Medicine
Location Name,"USF Department of Internal Medicine, Division of  Rheumatology"
Location Name,USF Department of Neurology
Location Name,USF Department of Neurosurgery
Location Name,USF Department of Neurosurgery & Brain Repair
Location Name,USF Department of Obstetrics & Gynecology
Location Name,USF Department of Ophthalmology
Location Name,USF Department of Otolaryngology - Head & Neck Surgery
Location Name,USF Department of Pediatrics
Location Name,USF Department of Plastic Surgery
Location Name,USF Department of Psychiatry
Location Name,USF Department of Pulmonary & Critical Care
Location Name,USF Department of Pulmonary Disease & Critical Care
Location Name,USF Department of Surgery
Location Name,USF Diabetes and Endocrinology Center
Location Name,USF Diabetes and Endocrinology Center - 10740 Palm River Road
Location Name,USF Digestive Diseases & Nutrition
Location Name,USF Division of Acute Care Surgery
Location Name,USF Division of Bariatric Surgery
Location Name,USF Division of Cardiothoracic and Transplantation Surgery
Location Name,USF Division of Cardiothoracic Surgery & Transplantation
Location Name,USF Division of Cardiovascular Services
Location Name,USF Division of Colorectal Surgery
Location Name,USF Division of Endocrinology & Metabolism - 13330 USF Laurel Drive
Location Name,USF Division of Gynecology Oncology
Location Name,USF Division of Hospital Medicine
Location Name,USF Division of Hospital Medicine - 1 Tampa General Circle
Location Name,USF Division of Nephrology & Hypertension - 12901 Bruce B. Downs Blvd.
Location Name,USF Division of Pediatric Diabetes and Endocrinology - The Morsani Center for Advanced Healthcare
Location Name,USF Division of Pediatric Neonatology
Location Name,USF Division of Pediatric Nephrology
Location Name,USF Division of Pediatric Pulmonary
Location Name,USF Division of Pediatrics
Location Name,USF Division of Pulmonary - Critical Care
Location Name,USF Division of Pulmonary Critical Care and Sleep Medicine
Location Name,USF Division of Pulmonary Transplant
Location Name,USF Division of Pulmonary/Critical Care
Location Name,USF Division of Rheumatology - 13330 USF Laurel Drive
Location Name,USF Family Medicine Department
Location Name,USF Family Medicine Department / USF Health Primary Care
Location Name,USF General Surgery
Location Name,USF General Surgery Division
Location Name,USF HEALTH ATHLETICS CENTER
Location Name,USF Health Cardiology
Location Name,USF Health Department of Dermatology and Cutaneous Surgery
Location Name,USF Health Department of Dermatology and Subcutaneous Surgery
Location Name,"USF Health Department of Ear, Nose & Throat"
Location Name,"USF Health Department of Internal Medicine, Division of Cardiovascular Sciences"
Location Name,"USF Health Department of Internal Medicine, Division of Gastroenterology"
Location Name,"USF Health Department of Internal Medicine, Division of Hematology"
Location Name,"USF Health Department of Internal Medicine, Division of Nephrology"
Location Name,"USF Health Department of Internal Medicine, Division of Pulmonary Medicine"
Location Name,USF Health Department of Neurology
Location Name,"USF Health Department of Neurology, Division of Parkinson's Disease & Movement Disorders"
Location Name,USF Health Department of Neurosurgery
Location Name,USF Health Department of Obstetrics and Gynecology
Location Name,"USF Health Department of Obstetrics and Gynecology, Division of Maternal Fetal Medicine"
Location Name,"USF Health Department of Obstetrics and Gynecology, Division of Urogynecology"
Location Name,USF Health Department of Otolaryngology - Head and Neck Surgery
Location Name,"USF Health Department of Otolaryngology, Hearing and Balance Center"
Location Name,"USF Health Department of Pediatrics, Division of Adolescent Medicine"
Location Name,"USF Health Department of Pediatrics, Division of Allergy and Immunology"
Location Name,"USF Health Department of Pediatrics, Division of General Pediatrics"
Location Name,"USF Health Department of Pediatrics, Division of Genetics and Metabolism"
Location Name,"USF Health Department of Pediatrics, Division of Hematology and Oncology"
Location Name,"USF Health Department of Pediatrics, Division of Infectious Disease"
Location Name,"USF Health Department of Pediatrics, Division of Nephrology"
Location Name,"USF Health Department of Pediatrics, Division of Neurology"
Location Name,"USF Health Department of Pediatrics, Division of Neuropsychiatry"
Location Name,"USF Health Department of Pediatrics, Division of Pulmonary Medicine"
Location Name,"USF Health Department of Pediatrics, Early Steps Program"
Location Name,USF Health Department of Psychiatry and Behavioral Neurosciences
Location Name,"USF Health Department of Surgery, Division of Colorectal Surgery"
Location Name,"USF Health Department of Surgery, Division of General Surgery"
Location Name,"USF Health Department of Surgery, Division of Plastic Surgery"
Location Name,USF Health Department of Urology
Location Name,"USF Health Department Surgery, Division of Vascular Surgery"
Location Name,USF Health Diabetes and Endocrinology Center
Location Name,USF Health Florida Cardiovascular Institute
Location Name,USF Health Joy McCann Culverhouse Center for Swallowing Disorders
Location Name,USF Health Physician Group
Location Name,USF Health Primary Care
Location Name,USF Health Suncoast Gerontology - 4001 East Fletcher Avenue
Location Name,USF Health University Professional Center
Location Name,USF Hospitalist
Location Name,USF Infectious Disease
Location Name,USF Morsani Center for Advanced Healthcare
Location Name,USF Morsani College of Medicine
Location Name,USF Nephrology Division
Location Name,USF Obstetrics & Gynecology
Location Name,USF Ophthalmology Department
Location Name,USF Otol Head/Neck Dept
Location Name,USF Otolaryngology - Head & Neck Surgery
Location Name,USF Pathology Department
Location Name,USF Pediatric Genetics
Location Name,USF Pediatric Neonatology Division
Location Name,USF Pediatric Nephrology Division
Location Name,USF Pediatric Surgery
Location Name,USF Pediatrics Infectious Disease
Location Name,USF Pediatrics Pulmonology
Location Name,"USF Pediatrics, St Joseph's Children's Hospital"
Location Name,USF Pediatrics/Pediatric Ambulatory Care Center
Location Name,USF Physicians Group
Location Name,USF Plastic Surgery Division
Location Name,USF Psychiatry Department
Location Name,USF Pulmonary/Critical Care Disease
Location Name,USF Pulmonary/Critical Care Division
Location Name,USF Radiology Department
Location Name,USF Rheumatology Division
Location Name,USF South Tampa Center Division of Vascular Surgery
Location Name,USF Vascular & Endovascular Surgery
Location Name,Utah State University Student Health Center
Location Name,Utah Valley Clinic - Allergy and Asthma
Location Name,Utah Valley Clinic - Endocrine & Diabetes
Location Name,"Utah Valley Clinic - Heart, Lung & Vein"
Location Name,Utah Valley Clinic - Palliative Care
Location Name,Utah Valley Clinic - Physical Medicine & Rehabilitation
Location Name,Utah Valley Clinic - Rock Canyon Pediatric Specialists
Location Name,Utah Valley Clinic - Sorensen Building Draw Station
Location Name,Utah Valley Clinic - Urology
Location Name,Utah Valley ENT & Allergy - North Valley
Location Name,Utah Valley Hospital - Inpatient Rehabilitation Unit
Location Name,Utah Valley Hospital - Outpatient Nutrition Services
Location Name,Utah Valley Hospital Cancer Education Center
Location Name,Utah Valley Hospital Cancer Research and Clinical Trials
Location Name,Utah Valley Hospital Chaplain
Location Name,Utah Valley Hospital Electrophysiology Lab
Location Name,Utah Valley Hospital Emergency Services
Location Name,Utah Valley Hospital Endoscopy
Location Name,Utah Valley Hospital Imaging
Location Name,Utah Valley Hospital Newborn Intensive Care Unit (NICU)
Location Name,Utah Valley Hospital Outpatient Cardiology
Location Name,Utah Valley Hospital Outpatient Lab
Location Name,Utah Valley Hospital Volunteer Services
Location Name,Utah Valley Hospital Weigh to Health
Location Name,Utah Valley Neonatology
Location Name,Utah Valley Orthopedics - North Valley
Location Name,Utah Valley Orthopedics - Provo
Location Name,Utah Valley Outpatient Center
Location Name,Utah Valley Pain Management
Location Name,Utah Valley Primary Children's Urology
Location Name,Utah Valley Sports Medicine - North Valley
Location Name,UVA Dialysis Amherst
Location Name,UVA Dialysis Appomattox
Location Name,UVA Dialysis Staunton
Location Name,UVA Health Behavioral Health Manassas
Location Name,UVA Health Bull Run Family Medicine Haymarket
Location Name,UVA Health Cancer Care Gainesville
Location Name,UVA Health Cancer Care Manassas
Location Name,UVA Health Cardiology Haymarket
Location Name,UVA Health Cardiology Manassas
Location Name,UVA Health Child and Adolescent Psychiatry Clinic
Location Name,UVA Health Culpeper Medical Center
Location Name,UVA Health Foot and Ankle Clinic
Location Name,UVA Health General Surgery Haymarket
Location Name,UVA Health General Surgery Manassas
Location Name,UVA Health General Surgery Woodbridge
Location Name,UVA Health Imaging Haymarket Medical Center
Location Name,UVA Health Inpatient Medicine Culpeper
Location Name,UVA Health Inpatient Medicine Haymarket
Location Name,UVA Health Inpatient Medicine Prince William
Location Name,UVA Health Inpatient Neurology Prince William
Location Name,UVA Health Neurology Manassas
Location Name,UVA Health Obstetrics and Gynecology Haymarket
Location Name,UVA Health Pediatric Specialty Care Winchester
Location Name,UVA Health Pediatric Urology Culpeper
Location Name,UVA Health Pharmacy Stoney Creek
Location Name,UVA Health Piedmont Family Medicine Warrenton
Location Name,UVA Health Plastic Surgery Haymarket
Location Name,UVA Health Primary Care Culpeper
Location Name,UVA Health Prince William Medical Center
Location Name,UVA Health Surgical Care Haymarket
Location Name,UVA Health Surgical Care Warrenton
Location Name,UVA Health Therapy Services Meadowbrook
Location Name,UVA Health Therapy Services Prince William
Location Name,UVA Health Urology Haymarket
Location Name,UVA Imaging at Fontaine Building 415
Location Name,UVA Imaging Zion Crossroads
Location Name,UVA Nephrology Lynchburg
Location Name,UVA Orange Dialysis
Location Name,UVA Outpatient Surgery Center
Location Name,UVA Pediatrics Harrisonburg McGaheysville
Location Name,UVA Primary Care Waynesboro
Location Name,UVA Student Health Pharmacy
Location Name,UVA Zion Crossroads Pharmacy
Location Name,UVMC - Outpatient Care Center North
Location Name,UW Health Arbor Gate Heart Clinic
Location Name,UW Health Fertility Care
Location Name,UW Health Rehabilitation Hospital
Location Name,"Valleau, VanDeven & Massie DDS - Grand Rapids"
Location Name,Valley Clinic
Location Name,"Valley Urology, PC"
Location Name,"Vascular Institute of Virginia, LLC - Fredericksburg"
Location Name,Vascular Laboratory at Swedish Vascular Surgery Issaquah
Location Name,Vascular Surgery Parnassus
Location Name,Vascular Ultrasound Mission Bay
Location Name,Ventura Cancer Care
Location Name,Ventura Primary & Specialty Care
Location Name,Verdier Eye Center PC
Location Name,Versiti
Location Name,Vestal General Surgery
Location Name,Vestal Orthopedics
Location Name,Vestal Shippers Road Family Medicine
Location Name,Vestal Shippers Road Internal Medicine
Location Name,Vestal Specialty Eye Care
Location Name,Viera Medical Plaza
Location Name,Village Office Center
Location Name,Vincent Howard Clinic of Pittsfield
Location Name,Vine Street Clinic
Location Name,Vineyard Clinic
Location Name,Virginia Ear Nose and Throat
Location Name,Virginia Foot & Ankle Surgical Associates
Location Name,Virginia Plastic Surgery Center
Location Name,Virginia Retina Center - Culpeper
Location Name,Virginia Robertson VA Family Medicine Center at Winfield
Location Name,Virtua Breast Care - Sewell
Location Name,"Virtua Cardiology - Cherry Hill, (Suite C-1)"
Location Name,Virtua Cardiology - Galloway
Location Name,Virtua Cardiology - Moorestown
Location Name,Virtua Cardiology - Mullica Hill
Location Name,Virtua Cardiology - Stratford
Location Name,Virtua Cardiothoracic Surgery - Cherry Hill
Location Name,Virtua Endocrinology - Sewell
Location Name,Virtua Foot & Ankle - Browns Mills
Location Name,Virtua Foot & Ankle - Lindenwold
Location Name,Virtua Foot & Ankle - Lumberton
Location Name,Virtua Foot & Ankle - Marlton at Route 73
Location Name,Virtua Foot & Ankle - Medford
Location Name,Virtua Hand Surgery - Sewell
Location Name,Virtua Hand Therapy & Rehabilitation - Voorhees
Location Name,Virtua Heart Failure Program - Cherry Hill
Location Name,Virtua Heart Rhythm Specialists - Cherry Hill
Location Name,Virtua Heart Rhythm Specialists - Sewell
Location Name,Virtua Heart Rhythm Specialists - Willingboro
Location Name,Virtua Heart Rhythm Specialists - Woodbury
Location Name,Virtua Interventional Cardiology - Cherry Hill
Location Name,Virtua Interventional Cardiology - Cherry Hill at Suite H-1
Location Name,Virtua Interventional Cardiology - Moorestown
Location Name,Virtua Maternal/Fetal Medicine - Camden
Location Name,Virtua Orthopedics - Burlington
Location Name,Virtua Physical Therapy & Rehabilitation - Sewell
Location Name,Virtua Primary Care - Browns Mills
Location Name,Virtua Primary Care - Camden
Location Name,Virtua Primary Care - Hainesport
Location Name,Virtua Primary Care - Hammonton
Location Name,Virtua Primary Care - Lumberton
Location Name,Virtua Primary Care - Maple Shade
Location Name,Virtua Primary Care - Sewell
Location Name,Virtua Sports Medicine - Marlton
Location Name,Virtua Sports Medicine - Medford
Location Name,Virtua Surgical Group - Cherry Hill
Location Name,Virtua Urgent Care - Medford
Location Name,"VisionPoint Eye Center, PLLC"
Location Name,Vitreo-Retinal Associates PC - Kalamazoo
Location Name,Vitreo-Retinal Associates PC - Muskegon
Location Name,Walk In Clinic Springfield: Chesterfield
Location Name,Wallingford Health Center
Location Name,Wallingford Pharmacy
Location Name,Walnut Creek Pediatric Outpatient Center
Location Name,Ware Presbyterian Specialists
Location Name,Wasatch GYN - Layton Parkway Clinic
Location Name,Washington Fields Clinic
Location Name,Washington Fields Clinic Lab
Location Name,Waverly Internal Medicine
Location Name,We Care Medical Group
Location Name,Wellington Lung & Sleep Clinic
Location Name,Wellington Neurology Clinic
Location Name,Wellington Neurosurgery Clinic
Location Name,Wellington OB-GYN Clinic
Location Name,Wellness Corner - LA Fitness Crossroads
Location Name,Wells Clinic
Location Name,Wellsboro Internal Medicine
Location Name,WellSpan Adams Cancer Center
Location Name,"WellSpan Audiology, Speech Language and Dysphagia Services - Good Samaritan Hospital"
Location Name,WellSpan Bariatric Surgery - Lebanon
Location Name,WellSpan Bariatric Surgery - York
Location Name,WellSpan Bariatric Surgery in Lewisburg
Location Name,WellSpan Behavioral Health - Chambersburg
Location Name,WellSpan Behavioral Health - Greencastle
Location Name,WellSpan Behavioral Health in Lewisburg
Location Name,WellSpan Blood Donor Services
Location Name,WellSpan Breast Care - Waynesboro
Location Name,WellSpan Breast Surgery - Ephrata
Location Name,WellSpan Breastfeeding Services
Location Name,WellSpan Cardiac Rehabilitation - Chambersburg
Location Name,WellSpan Cardiac Rehabilitation - Gettysburg
Location Name,WellSpan Cardiology - Carlisle
Location Name,WellSpan Cardiology - Ephrata
Location Name,WellSpan Cardiology - Gettysburg
Location Name,WellSpan Cardiology - Hanover
Location Name,WellSpan Cardiology - Lebanon
Location Name,WellSpan Cardiology - Palmyra
Location Name,WellSpan Cardiology - Waynesboro
Location Name,WellSpan Cardiology at Cross Keys
Location Name,WellSpan Cardiology Testing - 22 St. Paul Drive
Location Name,WellSpan Cardiology Testing - Apple Hill
Location Name,WellSpan Cardiology Testing - New Holland
Location Name,WellSpan Cardiology Testing - Shippensburg
Location Name,WellSpan Cardiology Testing - Waynesboro Hospital
Location Name,WellSpan Cardiovascular Interventional Radiology
Location Name,WellSpan Cardiovascular Surgery - Chambersburg
Location Name,WellSpan Cardiovascular Surgery - Lebanon
Location Name,WellSpan Center for Dizziness & Balance Disorders
Location Name,WellSpan Dermatology - Chambersburg
Location Name,WellSpan Dermatology - York
Location Name,WellSpan Diabetes Education - Gettysburg
Location Name,WellSpan Diabetes Education - Lebanon
Location Name,WellSpan Digestive Health - Gettysburg
Location Name,WellSpan Digestive Health - Lebanon
Location Name,WellSpan Digestive Health - Waynesboro
Location Name,WellSpan Digestive Health at Medical Park Drive
Location Name,WellSpan Dr. Roy A. Himelfarb Surgery Center
Location Name,WellSpan Endocrinology - Chambersburg
Location Name,WellSpan Endocrinology - Greencastle
Location Name,WellSpan Endoscopy Center at Lewisburg
Location Name,WellSpan ENT - York
Location Name,WellSpan ENT & Hearing Services - Carlisle
Location Name,WellSpan ENT & Hearing Services - Ephrata
Location Name,WellSpan ENT-Hanover
Location Name,WellSpan Ephrata Cancer Center
Location Name,WellSpan Ephrata Community Hospital
Location Name,WellSpan Ephrata Community Hospital Day Surgery Center
Location Name,WellSpan Ephrata Community Hospital Emergency Department
Location Name,WellSpan Evangelical Community Hospital
Location Name,WellSpan Family and Maternity Medicine at Brossman Health Center
Location Name,WellSpan Family Health - Georgetown
Location Name,WellSpan Family Medicine - 5th Avenue
Location Name,WellSpan Family Medicine - Aspers
Location Name,WellSpan Family Medicine - Bannister Street
Location Name,WellSpan Family Medicine - Cross Keys
Location Name,WellSpan Family Medicine - East Berlin
Location Name,WellSpan Family Medicine - ELCO
Location Name,WellSpan Family Medicine - Frederick Street
Location Name,WellSpan Family Medicine - Granite Run
Location Name,WellSpan Family Medicine - Greencastle
Location Name,WellSpan Family Medicine - Hayshire
Location Name,WellSpan Family Medicine - Jacobus
Location Name,WellSpan Family Medicine - Lake Street
Location Name,WellSpan Family Medicine - Norman Drive
Location Name,WellSpan Family Medicine - Philadelphia Avenue
Location Name,WellSpan Family Medicine - Schaefferstown
Location Name,WellSpan Family Medicine - Spring Grove
Location Name,WellSpan Family Medicine - Terre Hill
Location Name,WellSpan Family Medicine - Thomas Hart
Location Name,WellSpan Family Medicine - West Cornwall
Location Name,WellSpan Family Medicine - Wheatlyn
Location Name,WellSpan Family Medicine at Forrest Street
Location Name,WellSpan Family Medicine at New Holland
Location Name,WellSpan Family Medicine at Penn National Health Center
Location Name,WellSpan Family Medicine at Westbranch
Location Name,WellSpan Family Medicine in Mifflinburg
Location Name,WellSpan Family Medicine in Milton
Location Name,WellSpan Family Medicine in Northumberland
Location Name,WellSpan Fertility Care
Location Name,WellSpan Geriatrics - Lebanon
Location Name,WellSpan Geriatrics - York
Location Name,WellSpan Gettysburg Hospital Emergency Department
Location Name,WellSpan Gettysburg Hospital Sleep Center
Location Name,WellSpan Good Samaritan Hospital
Location Name,WellSpan Good Samaritan Hospital Emergency Department
Location Name,WellSpan Gynecologic Oncology - Ephrata Cancer Center
Location Name,WellSpan Gynecologic Oncology - Gettysburg
Location Name,WellSpan Gynecologic Oncology - York Cancer Center
Location Name,WellSpan Heart and Vascular Center in Williamsport
Location Name,WellSpan Heart Failure Program - New Holland
Location Name,WellSpan Heart Failure Program - York
Location Name,WellSpan Hospice in Lewisburg
Location Name,WellSpan Imaging - Adamstown Health Center
Location Name,WellSpan Imaging - Apple Hill Health Campus
Location Name,WellSpan Imaging - Aspers
Location Name,WellSpan Imaging - Dover Health Center
Location Name,WellSpan Imaging - East York
Location Name,WellSpan Imaging - Georgetown Road
Location Name,WellSpan Imaging - Greencastle
Location Name,WellSpan Imaging - Hanover
Location Name,WellSpan Imaging - John L. Grove Medical Center
Location Name,WellSpan Imaging - Meadowbrook
Location Name,WellSpan Imaging - Myerstown
Location Name,WellSpan Imaging - Reading Road Health Center
Location Name,WellSpan Imaging - Rhonda Brake Shreiner Women's Center
Location Name,WellSpan Imaging - Shippensburg
Location Name,WellSpan Imaging - Stonebridge Health Center
Location Name,WellSpan Imaging - Walnut Bottom Road Health Center
Location Name,WellSpan Imaging - Washington Street Health Center
Location Name,WellSpan Imaging - WellSpan Chambersburg Hospital
Location Name,WellSpan Imaging - WellSpan Gettysburg Hospital
Location Name,WellSpan Imaging - WellSpan Good Samaritan Hospital
Location Name,WellSpan Imaging - WellSpan Waynesboro Hospital
Location Name,WellSpan Imaging at CityGate
Location Name,WellSpan Imaging in Lewisburg
Location Name,WellSpan Infectious Disease Specialists - York
Location Name,WellSpan Infusion Service
Location Name,"WellSpan Infusion, a service of WellSpan York Hospital"
Location Name,WellSpan Internal Medicine - 5th Avenue
Location Name,WellSpan Internal Medicine - Apple Hill
Location Name,WellSpan Internal Medicine - Dover
Location Name,WellSpan Internal Medicine - Ephrata
Location Name,WellSpan Internal Medicine - Freedom Way
Location Name,WellSpan Internal Medicine - Lebanon
Location Name,WellSpan Internal Medicine - New Holland
Location Name,WellSpan Internal Medicine - V-Twin Drive
Location Name,WellSpan Internal Medicine - Washington Street
Location Name,WellSpan Internal Medicine at Westbranch
